index,lat,lng,Full Location,City,Zipcode
Purchase St at Pearl St,42.354659,-71.053181,"{'amenity': 'Bluebikes', 'house_number': '125', 'road': 'Purchase Street', 'suburb': 'Financial District', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02110', 'country': 'United States', 'country_code': 'us'}",Boston,02110
Railroad Lot and Minuteman Bikeway,42.416062688075705,-71.1533029874103,"{'road': 'Russell Terrace', 'town': 'Arlington', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02174', 'country': 'United States', 'country_code': 'us'}",Arlington,02174
Raymond Park at Walden St,42.38736953747185,-71.12761001482795,"{'house_number': '149', 'road': 'Walden Street', 'neighbourhood': 'Avon Hill', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02140', 'country': 'United States', 'country_code': 'us'}",Cambridge,02140
Revere City Hall,42.40741,-71.0139,"{'house_number': '250', 'road': 'Broadway', 'city': 'Revere', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02151', 'country': 'United States', 'country_code': 'us'}",Revere,02151
Revere Public Library,42.408088,-71.008942,"{'house_number': '12;14', 'road': 'Library Street', 'city': 'Revere', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02151', 'country': 'United States', 'country_code': 'us'}",Revere,02151
Rindge Avenue - O'Neill Library,42.392766,-71.129042,"{'amenity': 'Blue Bikes - ONeill Library', 'road': 'Yerxa Road', 'neighbourhood': 'North Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02140', 'country': 'United States', 'country_code': 'us'}",Cambridge,02140
Riverway at Brookline Ave,42.33661005730433,-71.11004680395126,"{'amenity': 'Beth Israel Deaconess Medical Center West Campus', 'house_number': '1', 'road': 'Deaconess Road', 'suburb': 'Fenway / Kenmore', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02215', 'country': 'United States', 'country_code': 'us'}",Boston,02215
Rogers St & Land Blvd,42.36642843726473,-71.07654872517763,"{'road': 'Charles Park', 'neighbourhood': 'Lechmere Square', 'suburb': 'East Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02214', 'country': 'United States', 'country_code': 'us'}",Cambridge,02214
Roslindale Village - South St,42.2870667265,-71.127711429,"{'house_number': '4199', 'road': 'Washington Street', 'neighbourhood': 'Mount Hope', 'suburb': 'Roslindale', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02131', 'country': 'United States', 'country_code': 'us'}",Boston,02131
Roslindale Village - Washington St,42.28623840405403,-71.12838197891006,"{'house_number': '4232', 'road': 'Washington Street', 'neighbourhood': 'Mount Hope', 'suburb': 'Roslindale', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02131', 'country': 'United States', 'country_code': 'us'}",Boston,02131
Ross Playground,42.264594882500006,-71.114540955,"{'house_number': '129', 'road': 'Westminster Street', 'suburb': 'Hyde Park', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02137', 'country': 'United States', 'country_code': 'us'}",Boston,02137
Rowes Wharf at Atlantic Ave,42.357143,-71.050699,"{'amenity': 'Bluebikes', 'house_number': '30', 'road': 'Rowes Wharf', 'neighbourhood': 'Waterfront', 'suburb': 'North End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02110', 'country': 'United States', 'country_code': 'us'}",Boston,02110
Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331215843500004,-71.09514345,"{'amenity': 'Blue Bikes - Roxbury Crossing Station', 'road': 'Pierre Lallement Bike Path', 'suburb': 'Mission Hill', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02120', 'country': 'United States', 'country_code': 'us'}",Boston,02120
Roxbury YMCA - Warren St at MLK Blvd,42.31787398172801,-71.08244046546696,"{'leisure': 'Roxbury YMCA', 'road': 'Martin Luther King Jr Boulevard', 'suburb': 'Roxbury', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02119', 'country': 'United States', 'country_code': 'us'}",Boston,02119
Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,"{'amenity': 'Northeastern University', 'house_number': '360', 'road': 'Huntington Avenue', 'suburb': 'Mission Hill', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02115', 'country': 'United States', 'country_code': 'us'}",Boston,02115
S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,"{'house_number': '147', 'road': 'South Huntington Avenue', 'suburb': 'Jamaica Plain', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02130', 'country': 'United States', 'country_code': 'us'}",Boston,02130
Salem MBTA - Lower Level,42.523994,-70.89684,"{'road': 'Bridge Street', 'hamlet': 'North Salem', 'city': 'Salem', 'county': 'Essex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '01970', 'country': 'United States', 'country_code': 'us'}",Salem,01970
Salem MBTA - Washington at Federal St,42.52345239346618,-70.89611113071442,"{'road': 'Washington Street', 'city': 'Salem', 'county': 'Essex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '01970', 'country': 'United States', 'country_code': 'us'}",Salem,01970
Salem State University - Bike Path at Loring Ave,42.50182399448149,-70.89478087752151,"{'road': 'Mayor Anthony Salvo Bike Path', 'hamlet': 'South Salem', 'city': 'Salem', 'county': 'Essex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '01970', 'country': 'United States', 'country_code': 'us'}",Salem,01970
Salem State University - North Campus,42.503332,-70.891444,"{'amenity': 'Salem State University North Campus', 'house_number': '352', 'road': 'Lafayette Street', 'city': 'Salem', 'county': 'Essex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '01970', 'country': 'United States', 'country_code': 'us'}",Salem,01970
Savin Hill T Stop - S Sydney St at Bay St,42.3106,-71.0539,"{'road': 'Bay Street', 'neighbourhood': 'Savin Hill', 'suburb': 'Dorchester', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02125', 'country': 'United States', 'country_code': 'us'}",Boston,02125
Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,"{'house_number': '29', 'road': 'Northern Avenue', 'neighbourhood': 'Seaport', 'suburb': 'South Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02210', 'country': 'United States', 'country_code': 'us'}",Boston,02210
Seaport Hotel - Congress St at Seaport Ln,42.348810130941345,-71.04167722027651,"{'tourism': 'Seaport Boston Hotel', 'house_number': '1', 'road': 'Seaport Lane', 'neighbourhood': 'Seaport', 'suburb': 'South Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02210', 'country': 'United States', 'country_code': 'us'}",Boston,02210
Seaport Square - Seaport Blvd at Northern Ave,42.351466606304285,-71.04438374914054,"{'amenity': 'Cisco Brewers Seaport Beer Garden', 'house_number': '85', 'road': 'Northern Avenue', 'neighbourhood': 'Seaport', 'suburb': 'South Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02210', 'country': 'United States', 'country_code': 'us'}",Boston,02210
Sennott Park Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,"{'house_number': '293;295', 'road': 'Broadway', 'neighbourhood': 'The Port', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
Shawmut Ave at Lenox St,42.33584612997077,-71.08038157224655,"{'house_number': '608', 'road': 'Shawmut Avenue', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02118', 'country': 'United States', 'country_code': 'us'}",Boston,02118
Shawmut Ave at Oak St W,42.34854543411198,-71.06559185315746,"{'amenity': 'Bluebikes', 'house_number': '64', 'road': 'Shawmut Avenue', 'suburb': 'Chinatown', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02116', 'country': 'United States', 'country_code': 'us'}",Boston,02116
Shawmut T Stop,42.292899483,-71.065738736,"{'house_number': '55', 'road': 'Sharp Street', 'neighbourhood': 'Dorchester Center', 'suburb': 'Dorchester', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02124', 'country': 'United States', 'country_code': 'us'}",Boston,02124
Shetland Park - Congress at Peabody St,42.51836788262243,-70.88952362537384,"{'road': 'Ward Street', 'neighbourhood': 'The Point', 'city': 'Salem', 'county': 'Essex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '01970', 'country': 'United States', 'country_code': 'us'}",Salem,01970
Sidney Research Campus/Erie Street at Waverly,42.35775309465199,-71.10393404960632,"{'amenity': '0213900101', 'road': 'Erie Street', 'neighbourhood': 'The Port', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
Silber Way,42.34949599514002,-71.10057592391968,"{'amenity': 'Boston University', 'road': 'Commonwealth Avenue', 'suburb': 'Allston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02215', 'country': 'United States', 'country_code': 'us'}",Boston,02215
Smith Pl at Wilson Rd,42.39239749145834,-71.15058331757609,"{'house_number': '10', 'road': 'Wilson Road', 'neighbourhood': 'Cambridge Highlands', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '20478', 'country': 'United States', 'country_code': 'us'}",Cambridge,20478
Soldiers Field Park - 111 Western Ave,42.36432792031927,-71.11828174955875,"{'amenity': 'Harvard University', 'road': 'Western Avenue', 'neighbourhood': ""Barry's Corner"", 'suburb': 'Allston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02134', 'country': 'United States', 'country_code': 'us'}",Boston,02134
Somerville City Hall,42.386844,-71.09812,"{'amenity': 'Blue Bikes - Somerville City Hall', 'road': 'Highland Avenue', 'neighbourhood': 'Prospect Hill', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02143', 'country': 'United States', 'country_code': 'us'}",Somerville,02143
Somerville City Hall Annex,42.391803304459316,-71.09760620465121,"{'road': 'Medford Street', 'neighbourhood': 'Winter Hill', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02143', 'country': 'United States', 'country_code': 'us'}",Somerville,02143
Somerville High School & Central Library,42.3864245495,-71.096011594,"{'amenity': 'Somerville High School', 'road': 'Putnam Street', 'neighbourhood': 'Union Square', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02143', 'country': 'United States', 'country_code': 'us'}",Somerville,02143
South Boston Library - 646 E Broadway,42.335741,-71.03877,"{'amenity': 'South Boston Branch Library', 'house_number': '646', 'road': 'East Broadway', 'neighbourhood': 'Dorchester Heights', 'suburb': 'South Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02127', 'country': 'United States', 'country_code': 'us'}",Boston,02127
South End Library - Tremont St at W Newton St,42.341332,-71.076847,"{'amenity': 'South End Branch - Boston Public Library', 'house_number': '685', 'road': 'Tremont Street', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02118', 'country': 'United States', 'country_code': 'us'}",Boston,02118
South Station - 700 Atlantic Ave,42.352135421,-71.055628598,"{'amenity': 'Bluebikes', 'house_number': '700', 'road': 'Atlantic Avenue', 'neighbourhood': 'Leather District', 'suburb': 'Downtown Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02111', 'country': 'United States', 'country_code': 'us'}",Boston,02111
Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,"{'historic': 'Charlestown Navy Yard', 'road': 'Fifth Avenue', 'suburb': 'Charlestown', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02129', 'country': 'United States', 'country_code': 'us'}",Boston,02129
Spring St at Powell St,42.277484442008216,-71.16341467955863,"{'house_number': '80', 'road': 'Spring Street', 'suburb': 'West Roxbury', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02132', 'country': 'United States', 'country_code': 'us'}",Boston,02132
St Mary's,42.346197076555455,-71.10728681087494,"{'house_number': '1004;1006;1008;1008A;1010;1012;1014;1016', 'road': 'Beacon Street', 'town': 'Brookline', 'county': 'Norfolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02215', 'country': 'United States', 'country_code': 'us'}",Brookline,02215
St. Alphonsus St at Tremont St,42.33329254719182,-71.10124647617339,"{'amenity': 'Bluebikes - St. Alphonsus St at Tremont St', 'road': 'Saint Alphonsus Street', 'suburb': 'Mission Hill', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02120', 'country': 'United States', 'country_code': 'us'}",Boston,02120
State Street at Channel Center,42.344195091,-71.05267184300001,"{'amenity': 'Bluebikes', 'road': 'Richards Street', 'suburb': 'South Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02205', 'country': 'United States', 'country_code': 'us'}",Boston,02205
Stony Brook T Stop,42.316966,-71.104374,"{'building': 'Stony Brook', 'house_number': '96', 'road': 'Boylston Street', 'suburb': 'Jamaica Plain', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02130', 'country': 'United States', 'country_code': 'us'}",Boston,02130
Stuart St at Berkeley St,42.34954403114251,-71.0724207387284,"{'road': 'Stuart Street', 'neighbourhood': 'Bay Village', 'suburb': 'Back Bay', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02117', 'country': 'United States', 'country_code': 'us'}",Boston,02117
Stuart St at Charles St,42.351047286,-71.066146519,"{'road': 'Stuart Street', 'neighbourhood': 'Bay Village', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02111', 'country': 'United States', 'country_code': 'us'}",Boston,02111
Sullivan Square,42.38445225635844,-71.07514854529654,"{'road': 'Maffa Way', 'suburb': 'Charlestown', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02145', 'country': 'United States', 'country_code': 'us'}",Boston,02145
Summer St at Quincy St,42.3836574785,-71.0998508175,"{'house_number': '48', 'road': 'Summer Street', 'neighbourhood': 'Union Square', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02143', 'country': 'United States', 'country_code': 'us'}",Somerville,02143
Sumner St at Shirley Ave,42.40836039256487,-70.9980774821627,"{'shop': 'Convenient Food Mart', 'house_number': '65', 'road': 'Shirley Avenue', 'hamlet': 'Crescent Beach', 'city': 'Revere', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02151', 'country': 'United States', 'country_code': 'us'}",Revere,02151
Surface Rd at India St,42.358155,-71.052163,"{'amenity': 'Bluebikes', 'house_number': '51', 'road': 'India Street', 'suburb': 'Financial District', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02110', 'country': 'United States', 'country_code': 'us'}",Boston,02110
Surface Rd at Summer St,42.352890080412905,-71.05681713151563,"{'amenity': 'Bluebikes', 'house_number': '125', 'road': 'Summer Street', 'neighbourhood': 'Church Green', 'suburb': 'Downtown Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02110', 'country': 'United States', 'country_code': 'us'}",Boston,02110
Swan St. Park,42.412504507772105,-71.05842225271772,"{'road': 'Kinsman Street', 'hamlet': 'West Everett', 'town': 'Everett', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02148', 'country': 'United States', 'country_code': 'us'}",Everett,02148
Sydney St at Carson St,42.32027623152129,-71.05349172275882,"{'house_number': '291', 'road': 'Sydney Street', 'neighbourhood': 'Savin Hill', 'suburb': 'Dorchester', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02125', 'country': 'United States', 'country_code': 'us'}",Boston,02125
Talbot Ave At Blue Hill Ave,42.294567992,-71.08707654649999,"{'road': 'Talbot Avenue', 'suburb': 'Roxbury', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02121', 'country': 'United States', 'country_code': 'us'}",Boston,02121
Talbot Ave T Station,42.29221541438437,-71.07798814776804,"{'house_number': '202', 'road': 'Talbot Avenue', 'neighbourhood': 'Dorchester Center', 'suburb': 'Dorchester', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02124', 'country': 'United States', 'country_code': 'us'}",Boston,02124
Tappan St at Brookline Hills MBTA,42.331370168043215,-71.1268836054569,"{'railway': 'Brookline Hills (Outbound)', 'road': 'Tappan Street', 'neighbourhood': 'Aspinwall Hill', 'town': 'Brookline', 'county': 'Norfolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02445', 'country': 'United States', 'country_code': 'us'}",Brookline,02445
Teele Square,42.40087950159558,-71.12590793383788,"{'road': 'Elmwood Street', 'neighbourhood': 'West Somerville', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02140', 'country': 'United States', 'country_code': 'us'}",Somerville,02140
The Dimock Center,42.3193094317828,-71.09639923859504,"{'amenity': 'Dimock Community Health Center', 'road': 'Dimock Street', 'suburb': 'Roxbury', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02119', 'country': 'United States', 'country_code': 'us'}",Boston,02119
The Eddy - New St at Sumner St,42.37076736,-71.0442399895,"{'road': 'Sumner Street', 'suburb': 'East Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02109', 'country': 'United States', 'country_code': 'us'}",Boston,02109
The Lawn on D,42.344796712999994,-71.0440828845,"{'building': 'Flats on D', 'house_number': '405-409A', 'road': 'D Street', 'neighbourhood': 'Seaport', 'suburb': 'South Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02210', 'country': 'United States', 'country_code': 'us'}",Boston,02210
The Overlook at St. Gabriel's,42.34679413273673,-71.1456916835333,"{'house_number': '161', 'road': 'Washington Street', 'neighbourhood': 'Bugg Village', 'suburb': 'Brighton', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02135', 'country': 'United States', 'country_code': 'us'}",Boston,02135
Third at Binney,42.365428965686995,-71.08278983823942,"{'road': 'Third Street', 'neighbourhood': 'Lechmere Square', 'suburb': 'East Cambridge', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02142', 'country': 'United States', 'country_code': 'us'}",Cambridge,02142
Thorndike Field at Minuteman Bikeway,42.40016804853787,-71.14456963094199,"{'road': 'Minuteman Bikeway', 'neighbourhood': 'East Arlington', 'town': 'Arlington', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02474', 'country': 'United States', 'country_code': 'us'}",Arlington,02474
Tremont St at Court St,42.359157765,-71.05981232900001,"{'road': 'Cambridge Street', 'neighbourhood': 'Downtown Crossing', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02203', 'country': 'United States', 'country_code': 'us'}",Boston,02203
Tremont St at E Berkeley St,42.345392,-71.069616,"{'amenity': 'Bluebikes', 'house_number': '496', 'road': 'Tremont Street', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02116', 'country': 'United States', 'country_code': 'us'}",Boston,02116
Tremont St at Hamilton Pl,42.35672484634964,-71.06166683142257,"{'amenity': 'Bluebikes', 'house_number': '110', 'road': 'Tremont Street', 'suburb': 'Downtown Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02108', 'country': 'United States', 'country_code': 'us'}",Boston,02108
Tremont St at Northampton St,42.338431795290944,-71.08169049924982,"{'amenity': 'Bluebikes', 'house_number': '791', 'road': 'Tremont Street', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02118', 'country': 'United States', 'country_code': 'us'}",Boston,02118
Tremont St at W. Dedham St,42.342497732189756,-71.07430811493929,"{'amenity': 'Bluebikes', 'house_number': '620', 'road': 'Tremont Street', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02118', 'country': 'United States', 'country_code': 'us'}",Boston,02118
Tremont St at West St,42.3549967215,-71.06338551900001,"{'amenity': 'Bluebikes', 'house_number': '150', 'road': 'Tremont Street', 'suburb': 'Beacon Hill', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02111', 'country': 'United States', 'country_code': 'us'}",Boston,02111
Troy Boston,42.343749,-71.062256,"{'house_number': '224', 'road': 'Albany Street', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02118', 'country': 'United States', 'country_code': 'us'}",Boston,02118
Trum Field @ Cedar St (Temp Winter Station),42.3983500915,-71.107704685,"{'road': 'Broadway', 'neighbourhood': 'Magoun Square', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02144', 'country': 'United States', 'country_code': 'us'}",Somerville,02144
Tufts Sq - Main St at Medford St,42.4017276565,-71.1060949675,"{'house_number': '462', 'road': 'Main Street', 'neighbourhood': 'South Medford', 'city': 'Medford', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02155', 'country': 'United States', 'country_code': 'us'}",Medford,02155
Union Square - Brighton Ave at Cambridge St,42.35334589599999,-71.137222882,"{'amenity': 'Blue Bikes - Union Square - Brighton Ave. at Cambridge St.', 'road': 'Brighton Avenue', 'neighbourhood': 'Union Square', 'suburb': 'Allston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02134', 'country': 'United States', 'country_code': 'us'}",Boston,02134
Union Square - Somerville,42.379637384837636,-71.09529716386237,"{'house_number': '63;64', 'road': 'Union Square', 'neighbourhood': 'Union Square', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02143', 'country': 'United States', 'country_code': 'us'}",Somerville,02143
Union Square East,42.380078,-71.090098,"{'amenity': 'Bluebikes - Union Square East', 'road': 'Washington Street', 'neighbourhood': 'Prospect Hill', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02143', 'country': 'United States', 'country_code': 'us'}",Somerville,02143
Union Square Station,42.377309,-71.094428,"{'building': 'Prospect Union Square', 'house_number': '50', 'road': 'Prospect Street', 'neighbourhood': 'Union Square', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02143', 'country': 'United States', 'country_code': 'us'}",Somerville,02143
University Park,42.36264789559297,-71.1000609698944,"{'amenity': 'Blue Bikes - University Park at Sindey Street', 'road': 'Sidney Street', 'neighbourhood': 'The Port', 'suburb': 'Cambridgeport', 'city': 'Cambridge', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02139', 'country': 'United States', 'country_code': 'us'}",Cambridge,02139
University of Massachusetts Boston - Campus Center,42.31222055487806,-71.03654596751618,"{'amenity': 'University of Massachusetts Boston', 'house_number': '150', 'road': 'Mount Vernon Street', 'suburb': 'Dorchester', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02125', 'country': 'United States', 'country_code': 'us'}",Boston,02125
Valenti Way at Haverhill St,42.36473898691789,-71.05934903025626,"{'road': 'Valenti Way', 'neighbourhood': 'Bulfinch Triangle', 'suburb': 'West End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02113', 'country': 'United States', 'country_code': 'us'}",Boston,02113
